0,1082
1,0
2,41
3,361
4,0
5,72
6,1348
7,607
8,0
9,780
10,1625
11,1428
12,405
13,0
14,0
15,582
16,1136
17,401
18,774
19,806
20,1034
21,629
22,40
23,0
24,552
25,333
26,1516
27,0
28,0
29,0
30,0
31,774
32,0
33,982
34,408
35,967
36,891
37,1234
38,1201
39,159
40,1333
41,2563
42,296
43,963
44,0
45,1157
46,537
47,569
48,569
49,409
50,830
51,607
52,252
53,452
54,357
55,514
56,79
57,0
58,694
59,541
60,46
61,1047
62,1433
63,846
64,1384
65,718
66,1123
67,239
68,1449
69,1059
70,890
71,677
72,547
73,781
74,574
75,0
76,0
77,1234
78,1759
79,1062
80,261
81,131
82,0
83,2204
84,1853
85,692
86,395
87,2034
88,569
89,26
90,0
91,0
92,2096
93,507
94,1856
95,1112
96,31
97,929
98,1207
99,943
100,1326
101,1071
102,757
103,502
104,386
105,1395
106,463
107,0
108,407
109,0
110,158
111,749
112,1823
113,1684
114,0
115,1085
116,1067
117,1039
118,304
119,1263
120,312
121,625
122,895
123,910
124,1071
125,972
126,1306
127,828
128,0
