0,2195
1,2164
2,2192
3,2144
4,2133
5,2205
6,2206
7,2197
8,2133
9,1997
10,2192
11,2197
12,2135
13,2209
14,2240
15,2186
16,2225
17,2192
18,2184
19,2204
20,2186
21,2145
22,2144
23,2317
24,2120
25,2254
26,2269
27,2481
28,2225
29,2240
30,2247
31,2268
32,2093
33,2243
34,2221
35,2225
36,2263
37,2213
38,2168
39,2230
40,2244
41,2217
42,2192
43,2261
44,2231
45,2246
46,2213
47,2188
48,2158
49,2194
50,2194
51,2161
52,2229
53,2257
54,2261
55,2359
56,2268
57,2221
58,2317
59,2158
60,2226
61,2165
62,2190
63,2142
64,2263
65,2167
66,2217
67,2155
68,2205
69,2238
70,2183
71,2178
72,2217
73,2206
74,2238
75,2280
76,2279
77,2263
78,2263
79,2171
80,2174
81,2217
82,2244
83,2242
84,2176
85,2314
86,2168
87,2167
88,2179
89,2122
90,2247
91,2293
92,2220
93,2230
94,2204
95,2195
96,2142
97,2243
98,2220
99,2238
100,2254
101,2238
102,2141
103,2230
104,2210
105,2215
106,2209
107,2242
108,2178
109,2221
110,2203
111,2191
112,2178
113,2186
114,2204
115,2195
116,2192
117,2254
118,2203
119,2204
120,2209
121,2306
122,2184
123,2302
124,2184
125,2186
126,2233
127,2217
128,2207
129,2204
130,2243
131,2158
132,2135
133,2105
134,2147
135,2197
136,2252
137,2217
138,2275
139,2240
140,2245
141,2183
142,2230
143,2115
144,2119
145,2204
146,2132
147,2158
148,2217
149,2255
150,2165
151,2148
152,2231
153,2230
154,2224
155,2247
156,2306
157,2008
158,2192
159,2164
160,2354
161,2295
162,2123
163,1816
164,2139
165,2195
166,2143
167,2243
168,2240
169,2231
170,2247
171,2085
172,2176
173,2222
174,2205
175,2197
176,2317
177,2171
178,2083
179,2129
180,2221
181,2215
182,2306
183,2261
184,2192
185,2210
186,2171
187,2238
188,2217
189,2255
190,2233
191,2178
192,2226
193,2155
194,2217
195,2209
196,2157
197,2207
198,2215
199,2171
200,2207
201,2005
202,2240
203,2254
204,2192
205,2238
206,2142
207,2184
208,2209
209,2018
210,2183
211,2222
212,2302
213,2171
214,2209
215,2225
216,2190
217,2233
218,2166
219,2275
220,2238
221,2268
222,2207
223,2220
224,2184
225,2245
226,2213
227,2291
228,2226
229,2195
230,2197
231,2244
232,2222
233,2386
234,2225
235,2122
236,2225
237,2195
238,2242
239,2063
240,2176
241,2217
242,2142
243,2225
244,2263
245,2217
246,2233
247,2233
248,2195
249,2165
250,2197
251,2204
252,2207
253,2215
254,2184
255,2278
256,2217
257,2215
258,2186
259,2195
260,2167
261,2172
262,2122
263,2260
264,2167
265,2220
266,1643
267,2105
268,2155
269,2253
270,2161
271,2178
272,2129
273,2217
274,2291
275,2178
276,2203
277,2217
278,2229
279,2258
280,2220
281,2240
282,2225
283,2230
284,2210
285,2195
286,2275
287,2229
288,2254
289,2142
290,2246
291,2215
292,2244
293,2317
294,2207
295,2209
296,2204
297,2260
298,2220
299,2217
300,2226
301,2192
302,2184
303,2238
304,2222
305,2190
306,2296
307,2136
308,2238
309,2306
310,2238
311,2258
312,2183
313,2217
314,2108
315,2261
316,2174
317,2167
318,2238
319,2158
320,2217
321,2207
322,2233
323,2166
324,2238
325,2178
326,2156
327,1987
328,2207
329,2266
330,2275
331,2188
332,2235
333,2194
334,2221
335,2164
336,2168
337,2217
338,2230
339,2203
340,2184
341,2230
342,2229
343,2121
344,2210
345,2195
346,2180
347,2233
348,2253
349,2205
350,2220
351,2233
352,2275
353,2188
354,2229
355,2180
356,2174
357,2209
358,2225
359,2226
360,2207
361,2174
362,2133
363,2233
364,2186
365,2266
366,2184
367,2206
368,2247
369,2215
370,2233
371,2171
372,2275
373,2246
374,2233
375,2217
376,2191
377,2287
378,2221
379,2184
380,2192
381,2184
382,2238
383,2209
384,2167
385,2170
386,2238
387,2281
388,2229
389,2242
390,2312
391,2186
392,2110
393,2240
394,2323
395,2255
396,2230
397,2238
398,2282
399,2164
400,2272
401,2260
402,2167
403,2233
404,2233
405,2188
406,2230
407,2190
408,2209
409,2254
410,2253
411,2389
412,2207
413,2190
414,2254
415,2171
416,2153
417,2229
418,2130
419,2240
420,2272
421,2291
422,2085
423,2266
424,2082
425,2290
426,2243
427,2318
428,2139
429,2290
430,2168
431,2288
432,2277
433,2190
434,2231
435,2225
436,2183
437,2217
438,2197
439,2174
440,2190
441,2129
442,2213
443,2293
444,2245
445,2231
446,2167
447,2205
448,2263
449,2230
450,2136
451,2192
452,2180
453,2158
454,2230
455,2093
456,2218
457,2194
458,2158
459,2217
460,2209
461,2197
462,2240
463,2221
464,2197
465,2176
466,2180
467,2117
468,2231
469,2194
470,2242
471,2229
472,2205
473,2217
474,2217
