0,2255
1,2207
2,2197
3,2263
4,2161
5,2222
6,2284
7,2254
8,2229
9,2213
10,2253
11,2229
12,2209
13,2238
14,2231
15,2217
16,2246
17,2258
18,2259
19,2195
20,2238
21,2224
22,2238
23,2240
24,2231
25,2214
26,2220
27,2197
28,2197
29,2258
30,2233
31,2251
32,2266
33,2215
34,2184
35,2354
36,2233
37,2203
38,2220
39,2204
40,2244
41,2222
42,2104
43,2221
44,2226
45,2220
46,2261
47,2247
48,2258
49,2192
50,2221
51,2186
52,2255
53,2178
54,2180
55,2180
56,2290
57,2238
58,2180
59,2260
60,2255
61,2144
62,2230
63,2203
64,2172
65,2266
66,2203
67,2217
68,2244
69,2260
70,2253
71,2240
72,2258
73,2254
74,2167
75,2172
76,2284
77,2218
78,2271
79,2240
80,2209
81,2260
82,2263
83,2207
84,2213
85,2197
86,2168
87,2164
88,2220
89,2176
90,2176
91,2221
92,2217
93,2240
94,2186
95,2225
96,2221
97,2251
98,2195
99,2231
100,2222
101,2268
102,2253
103,2207
104,2246
105,2266
106,2226
107,2165
108,2217
109,2148
110,2281
111,2229
112,2194
113,2233
114,2251
115,2190
116,2244
117,2224
118,2184
119,2215
120,2190
121,2186
122,2244
123,2254
124,2207
125,2213
126,2229
127,2209
128,2120
129,2229
130,2225
131,2165
132,2192
133,2184
134,2215
135,2254
136,2222
137,2191
138,2254
139,2214
140,2158
141,2209
142,2195
143,2222
144,2209
145,2156
146,2210
147,2197
148,2210
149,2205
150,2231
151,2217
152,2263
153,2153
154,2159
155,2118
156,2272
157,2222
158,2247
159,2244
160,2229
161,2255
162,2217
163,2225
164,2217
165,2266
166,2142
167,2233
168,2176
169,2155
170,2145
171,2233
172,2229
173,2217
174,2156
175,2221
176,2238
177,2231
178,2220
179,2238
180,2233
181,2217
182,2233
183,2233
184,2192
185,2158
186,2213
187,2231
188,2263
189,2263
190,2225
191,2161
192,2194
193,2186
194,2207
195,2217
196,2195
197,2238
198,2231
199,2220
200,2204
201,2221
202,2186
203,2221
204,2253
205,2168
206,2194
207,2178
208,2166
209,2261
210,2277
211,2269
212,2161
213,2213
214,2209
215,2192
216,2229
217,2337
218,2188
219,2197
220,2231
221,2135
222,2254
223,2233
224,2221
225,2240
226,2238
227,2230
228,2217
229,2190
230,2238
231,2230
232,2215
233,2180
234,2221
235,2254
236,2251
237,2254
238,2215
239,2263
240,2255
241,2257
242,2238
243,2233
244,2195
245,2213
246,2238
247,2178
248,2183
249,2159
250,2209
251,2214
252,2192
253,2217
254,2229
255,2184
256,2204
257,2221
258,2204
259,2233
260,2178
261,2246
262,2220
263,2231
264,2186
265,2209
266,2180
267,2244
268,2231
269,2238
270,2207
271,2243
272,2178
273,2280
274,2213
275,2217
276,2213
277,2247
278,2174
279,2225
280,2145
281,2204
282,2235
283,2221
284,2255
285,2230
286,2268
287,2284
288,2192
289,2153
290,2255
291,2204
292,2224
293,2240
294,2203
295,2190
296,2171
297,2257
298,2171
299,2221
300,2158
301,2164
302,2186
303,2203
304,2266
305,2246
306,2243
307,2210
308,2226
309,2280
310,2230
311,2176
312,2206
313,2192
314,2184
315,2213
316,2240
317,2229
318,2272
319,2243
320,2233
321,2269
322,2225
323,2225
324,2174
325,2240
326,2204
327,2209
328,2171
329,2194
330,2238
331,2254
332,2192
333,2221
334,2238
335,2238
336,2221
337,2217
338,2233
339,2192
340,2226
341,2254
342,2290
343,2260
344,2145
345,2217
346,2147
347,2238
348,2215
349,2171
350,2243
351,2204
352,2261
353,2215
354,2269
355,2192
356,2215
357,2172
358,2209
359,2244
360,2231
361,2238
362,2258
363,2233
364,2212
365,2174
366,2180
367,2130
368,2225
369,2155
370,2220
371,2176
372,2215
373,2204
374,2192
375,2240
376,2242
377,2142
378,2230
379,2222
380,2194
381,2212
382,2183
383,2192
384,2197
385,2174
386,2174
387,2188
388,2238
389,2217
390,2240
391,2171
392,2230
393,2168
394,2174
395,2195
396,2233
397,2197
398,2226
399,2254
400,2188
401,2230
402,2197
403,2229
404,2192
405,2195
406,2186
407,2277
408,2252
409,2197
410,2195
411,2158
412,2251
413,2226
414,2230
415,2178
416,2178
417,2240
418,2247
419,2243
420,2229
421,2217
422,2228
423,2254
424,2229
425,2277
426,2267
427,2220
428,2194
429,2213
430,2229
431,2155
432,2220
433,2183
434,2235
435,2231
436,2197
437,2215
438,2231
439,2145
440,2238
441,2238
442,2204
443,2213
444,2230
445,2243
446,2376
447,2306
448,2225
449,2209
450,2261
451,2215
452,2240
453,2254
454,2183
455,2233
456,2192
457,2191
458,2260
459,2195
460,2213
461,2251
462,2258
463,2217
464,2258
465,2229
466,2176
467,2231
468,2166
469,2244
470,2246
471,2238
472,2238
473,2213
474,2222
475,2188
476,2171
477,2226
478,2224
479,2222
480,2139
481,2213
482,2275
483,2224
484,2225
485,2200
486,2254
487,2242
488,2207
489,2266
490,2246
491,2153
492,2247
493,2238
494,2254
495,2155
496,2213
497,2244
498,2230
499,2225
500,2188
501,2253
502,2221
503,2209
504,2205
505,2233
506,2233
507,2192
508,2213
509,2220
510,2195
511,2197
512,2186
513,2257
514,2233
515,2254
516,2272
517,2209
518,2263
519,2220
520,2178
521,2214
522,2184
523,2209
524,2209
525,2233
526,2142
527,2172
528,2238
529,2221
530,2226
531,2244
532,2197
533,2221
534,2188
535,2226
536,2098
537,2215
538,2204
539,2178
540,2230
541,2172
542,2180
543,2243
544,2238
545,2221
546,2215
547,2203
548,2179
549,2238
550,2206
551,2257
552,2197
553,2230
554,2233
555,2204
556,2174
557,2172
558,2226
559,2268
560,2209
561,2186
562,2148
563,2218
564,2244
565,2204
566,2192
567,2247
568,2238
569,2204
570,2217
571,2217
572,2205
573,2192
574,2119
575,2207
576,2247
577,2255
578,2220
579,2275
580,2213
581,2275
582,2180
583,2244
584,2148
585,2231
586,2242
587,2212
588,2209
589,2171
590,2226
591,2217
592,2226
593,2207
594,2209
595,2225
596,2213
597,2167
598,2155
599,2228
600,2180
601,2166
602,2231
603,2222
604,2275
605,2192
606,2231
607,2222
608,2188
609,2215
610,2194
611,2209
612,2229
613,2159
614,2225
615,2222
616,2242
617,2184
618,2220
619,2148
620,2233
621,2231
622,2160
623,2180
624,2203
625,2184
626,2203
627,2165
628,2217
629,2194
630,2251
631,2184
632,2251
633,2233
634,2188
635,2226
636,2263
637,2204
638,2225
639,2254
640,2238
641,2231
642,2178
643,2233
644,2240
645,2238
646,2228
647,2186
648,2178
649,2186
650,2212
651,2194
652,2194
653,2231
654,2217
655,2213
656,2212
657,2178
658,2247
659,2186
660,2149
661,2243
662,2238
663,2132
664,2215
665,2143
666,2156
667,2220
668,2171
669,2263
670,2192
671,2192
672,2209
673,2194
674,2221
675,2290
676,2217
677,2148
678,2215
679,2204
680,2229
681,2214
682,2215
683,2221
684,2230
685,2176
686,2217
687,2218
688,2178
689,2205
690,2260
691,2246
692,2215
693,2217
694,2220
695,2233
696,2238
697,2215
698,2215
699,2254
700,2258
701,2195
702,2230
703,2171
704,2190
705,2224
706,2238
707,2215
708,2266
709,2190
710,2222
711,2233
712,2180
713,2165
714,2195
715,2156
716,2213
717,2195
718,2197
719,2155
720,2178
721,2215
722,2233
723,2171
724,2204
725,2268
726,2207
727,2205
728,2194
729,2226
730,2225
731,2192
732,2240
733,2192
734,2164
735,2255
736,2221
737,2194
738,2238
739,2179
740,2233
741,2217
742,2207
743,2263
744,2214
745,2167
746,2204
747,2184
748,2130
749,2323
750,2209
751,2218
752,2233
753,2176
754,2238
755,2168
756,2210
757,2192
758,2226
759,2221
760,2195
761,2225
762,2220
763,2214
764,2217
765,2186
766,2197
767,2225
768,2263
769,2204
770,2222
771,2225
772,2220
773,2251
774,2226
775,2238
776,2225
777,2231
778,2184
779,2238
780,2246
781,2145
782,2229
783,2225
784,2243
785,2221
786,2142
787,2166
788,2155
789,2209
790,2293
791,2209
792,2226
793,2217
794,2217
795,2228
796,2238
797,2233
798,2240
799,2233
800,2226
801,2284
802,2242
803,2192
804,2316
805,2222
806,2284
807,2224
808,2183
809,2238
810,2204
811,2244
812,2258
813,2238
814,2205
815,2194
816,2255
817,2225
818,2229
819,2243
820,2207
821,2220
822,2179
823,2197
824,2194
825,2183
826,2233
827,2229
828,2263
829,2192
830,2220
831,2261
832,2243
833,2221
834,2184
835,2281
836,2217
837,2217
838,2233
839,2145
840,2244
841,2217
842,2213
843,2192
844,2281
845,2195
846,2263
847,2257
848,2228
849,2233
850,2247
851,2188
852,2204
853,2217
854,2205
855,2210
856,2231
857,2204
858,2205
859,2162
860,2226
861,2220
862,2192
863,2220
864,2238
865,2190
866,2195
867,2275
868,2233
869,2238
870,2280
871,2253
872,2217
873,2243
874,2186
875,2251
876,2269
877,2132
878,2210
879,2205
880,2225
881,2096
882,2233
883,2213
884,2197
885,2192
886,2180
887,2244
888,2215
889,2209
890,2255
891,2210
892,2233
893,2197
894,2178
895,2225
896,2222
897,2197
898,2258
899,2260
900,2178
901,2194
902,2220
903,2086
904,2190
905,2194
906,2210
907,2253
908,2168
909,2194
910,2207
911,2268
912,2171
913,2240
914,2266
915,2222
916,2238
917,2246
918,2142
919,2242
920,2217
921,2229
922,2168
923,2215
924,2215
925,2172
926,2180
927,2246
928,2238
929,2213
930,2252
931,2131
932,2247
933,2252
934,2192
935,2171
936,2238
937,2221
938,2186
939,2243
940,2251
941,2178
942,2220
943,2225
944,2228
945,2230
946,2246
947,2222
948,2253
949,2184
950,2230
951,2209
952,2217
953,2178
954,2132
955,2157
956,2209
957,2217
958,2195
959,2178
960,2263
961,2217
962,2230
963,2203
964,2225
965,2288
966,2280
967,2180
968,2194
969,2220
970,2225
971,2191
972,2178
973,2272
974,2230
975,2220
976,2203
977,2246
978,2314
979,2255
980,2222
981,2225
982,2226
983,2207
984,2167
985,2203
986,2230
987,2244
988,2217
989,2213
990,2142
991,2213
992,2217
993,2240
994,2168
995,2244
996,2230
997,2275
998,2184
999,2192
1000,2184
1001,2212
1002,2243
1003,2221
1004,2230
1005,2195
1006,2205
1007,2231
1008,2217
1009,2275
1010,2128
1011,2217
1012,2220
1013,2266
1014,2222
1015,2213
1016,2174
1017,2180
1018,2213
1019,2212
1020,2188
1021,2188
1022,2180
1023,2240
1024,2269
1025,2253
1026,2190
1027,2220
1028,2197
1029,2230
1030,2215
1031,2166
1032,2209
1033,2226
1034,2176
1035,2233
1036,2194
1037,2186
1038,2251
1039,2168
1040,2217
1041,2204
1042,2231
1043,2178
1044,2263
1045,2233
1046,2231
1047,2238
1048,2195
1049,2243
1050,2176
1051,2184
1052,2190
1053,2171
1054,2226
1055,2259
1056,2230
1057,2230
1058,2267
1059,2186
1060,2120
1061,2217
1062,2261
1063,2217
1064,2133
1065,2171
1066,2221
1067,2197
1068,2230
1069,2246
1070,2209
1071,2217
1072,2268
1073,2113
1074,2238
1075,2254
1076,2220
1077,2184
1078,2230
1079,2192
1080,2156
1081,2174
1082,2226
1083,2204
1084,2217
1085,2229
1086,2217
1087,2178
1088,2212
1089,2240
1090,2233
1091,2225
1092,2204
1093,2238
1094,2259
1095,2168
1096,2164
1097,2210
1098,2247
1099,2195
1100,2240
1101,2254
1102,2180
1103,2184
1104,2222
1105,2233
1106,2233
1107,2180
1108,2229
1109,2192
1110,2210
1111,2246
1112,2192
1113,2221
1114,2233
1115,2280
1116,2245
1117,2176
1118,2213
1119,2215
1120,2204
1121,2215
1122,2225
1123,2192
1124,2192
1125,2240
1126,2255
1127,2269
1128,2197
1129,2209
1130,2221
1131,2246
1132,2281
1133,2209
1134,2238
1135,2192
1136,2233
1137,2226
1138,2186
1139,2213
1140,2217
1141,2275
1142,2226
1143,2209
1144,2167
1145,2205
1146,2166
1147,2213
1148,2217
1149,2086
1150,2197
1151,2167
1152,2221
1153,2203
1154,2312
1155,2261
1156,2204
1157,2207
1158,2153
1159,2210
1160,2204
1161,2222
1162,2246
1163,2190
1164,2238
1165,2231
1166,2278
1167,2220
1168,2119
1169,2192
1170,2207
1171,2204
1172,2194
1173,2180
1174,2225
1175,2207
1176,2167
1177,2253
1178,2192
1179,2263
1180,2225
1181,2197
1182,2192
