0,2222
1,2272
2,2230
3,2128
4,2275
5,2284
6,2279
7,2047
8,2258
9,2269
10,2269
11,2243
12,2306
13,2301
14,2204
15,2156
16,2172
17,2266
18,2183
19,2333
20,2254
21,2308
22,2210
23,1806
24,2205
25,2110
26,2278
27,2180
28,2243
29,2204
30,2209
31,2240
32,2318
33,2312
34,2277
35,2324
36,1822
37,2190
38,2322
39,2217
40,2186
41,2168
42,2213
43,2178
44,2266
45,2176
46,2217
47,2204
48,2158
49,2360
50,2310
51,2188
52,2316
53,2217
54,2228
55,2226
56,2186
57,2238
58,2117
59,2231
60,2267
61,2337
62,2238
63,2116
64,2210
65,2188
66,2242
67,2113
68,2178
69,2243
70,2165
71,2209
72,2247
73,2174
74,2263
75,2343
76,2186
77,2192
78,2316
79,2364
80,2213
81,2260
82,2268
83,2267
84,2282
85,2204
86,2233
87,2213
88,2268
89,2209
90,2247
91,2139
92,2192
93,2261
94,2372
95,2238
96,2435
97,2158
98,2284
99,2180
100,2178
101,2279
102,2246
103,2272
104,2128
105,2229
106,2155
107,2240
108,2220
109,2254
110,2254
111,2266
112,2209
113,2296
114,2275
115,2207
116,2230
117,2280
118,2210
119,2266
120,2221
121,2255
122,2247
123,2337
124,2247
125,2184
126,2367
127,2266
128,2195
129,2288
130,2238
131,2240
132,2267
133,2171
134,2367
135,2316
136,2225
137,2269
138,2057
139,2233
140,2148
141,2316
142,2179
143,2215
144,2317
145,2246
146,2351
147,2082
148,2255
149,2266
150,2135
151,2266
152,2167
153,2217
154,2229
155,2209
156,2133
157,2238
158,2233
159,2392
160,2115
161,2158
162,2275
163,2124
164,2131
165,2290
166,2302
167,2205
168,2833
169,1999
170,2240
171,2244
172,2507
173,2108
174,2180
175,2221
176,2217
177,2253
178,2111
179,2253
180,2188
181,2158
182,2288
183,2233
184,2226
185,2118
186,2083
187,2284
188,2171
189,2192
190,2316
191,2164
192,2238
193,2233
194,2132
195,2266
196,2310
197,2325
198,2254
199,2158
200,2145
201,2190
202,2260
203,2124
204,2242
205,2205
206,2195
207,2328
208,2233
209,2238
210,2194
211,2287
212,2280
213,2204
214,2302
215,2217
216,2367
217,2149
218,2255
219,2306
220,2238
221,2230
222,2306
223,2278
224,2060
225,2238
226,2231
227,2306
228,2204
229,2269
